name,Date,Ptot_HA,Ptot_HEI,Ptot_HEI_13RT,Ptot_HEI_5RNS,Ptot_RIZOMM,Quality
Conso_Data,2026-02-27T03:40:00,52020,114593,87481,27111,17761,0
Conso_Data,2026-02-27T03:50:00,52301,116955,90482,26472,20630,0
Conso_Data,2026-02-27T04:00:00,56675,120216,92790,27426,18400,0
Conso_Data,2026-02-27T04:10:00,63378,118672,90924,27747,17463,0
Conso_Data,2026-02-27T04:20:00,62897,120432,91737,28694,17114,0
Conso_Data,2026-02-27T04:30:00,63141,120885,90460,30425,20907,0
Conso_Data,2026-02-27T04:40:00,66380,123291,93176,30114,19309,0
Conso_Data,2026-02-27T04:50:00,67129,120197,90473,29723,21280,0
Conso_Data,2026-02-27T05:00:00,71791,127796,97105,30691,21305,0
Conso_Data,2026-02-27T05:10:00,66707,131723,102623,29099,22120,0
Conso_Data,2026-02-27T05:20:00,68684,120997,92261,28736,21116,0
Conso_Data,2026-02-27T05:30:00,68161,128376,99189,29186,21993,0
Conso_Data,2026-02-27T05:40:00,70162,130196,97117,33078,22208,0
Conso_Data,2026-02-27T05:50:00,71032,131051,96041,35009,22543,0
Conso_Data,2026-02-27T06:00:00,72494,132529,98745,33783,26763,0
Conso_Data,2026-02-27T06:10:00,73594,138407,104883,33523,29548,0
Conso_Data,2026-02-27T06:20:00,75471,135730,102180,33550,26991,0
Conso_Data,2026-02-27T06:30:00,84558,136516,103264,33251,26987,0
Conso_Data,2026-02-27T06:40:00,86819,135939,102680,33259,29871,0
Conso_Data,2026-02-27T06:50:00,94586,146733,104715,42017,31204,0
Conso_Data,2026-02-27T07:00:00,89272,152148,107293,44855,33023,0
Conso_Data,2026-02-27T07:10:00,97233,142132,104894,37237,44677,0
Conso_Data,2026-02-27T07:20:00,95893,146447,108953,37493,47350,0
Conso_Data,2026-02-27T07:30:00,100109,148125,109858,38267,43737,0
Conso_Data,2026-02-27T07:40:00,100417,141005,102381,38623,45546,0
Conso_Data,2026-02-27T07:50:00,94075,144131,104640,39491,47570,0
Conso_Data,2026-02-27T08:00:00,93238,150445,109190,41255,47516,0
Conso_Data,2026-02-27T08:10:00,94753,149279,108624,40655,49523,0
Conso_Data,2026-02-27T08:20:00,100271,164533,113306,51226,48113,0
Conso_Data,2026-02-27T08:30:00,103462,190214,118730,71483,45470,0
Conso_Data,2026-02-27T08:40:00,104350,164645,123060,41585,45123,0
Conso_Data,2026-02-27T08:50:00,108412,156865,115700,41165,51332,0
Conso_Data,2026-02-27T09:00:00,109112,157647,112178,45469,48364,0
Conso_Data,2026-02-27T09:10:00,105893,169123,114654,54469,49583,0
Conso_Data,2026-02-27T09:20:00,106235,189958,116247,73710,48509,0
Conso_Data,2026-02-27T09:30:00,109743,188931,116938,71992,49451,0
Conso_Data,2026-02-27T09:40:00,108870,199994,121656,78338,51596,0
Conso_Data,2026-02-27T09:50:00,108102,202184,127753,74430,48630,0
Conso_Data,2026-02-27T10:00:00,111152,197801,122702,75099,48991,0
Conso_Data,2026-02-27T10:10:00,114770,168453,119377,49075,51930,0
Conso_Data,2026-02-27T10:20:00,114636,169914,121765,48149,46892,0
Conso_Data,2026-02-27T10:30:00,112478,166942,117470,49471,47603,0
Conso_Data,2026-02-27T10:40:00,111346,168801,118447,50353,45410,0
Conso_Data,2026-02-27T10:50:00,110899,170516,120416,50100,47811,0
Conso_Data,2026-02-27T11:00:00,110905,161953,114102,47851,48106,0
Conso_Data,2026-02-27T11:10:00,109045,169000,124271,44729,45261,0
Conso_Data,2026-02-27T11:20:00,113022,156001,113275,42726,43518,0
Conso_Data,2026-02-27T11:30:00,109283,153713,113295,40418,43566,0
Conso_Data,2026-02-27T11:40:00,103413,148039,110482,37557,45749,0
Conso_Data,2026-02-27T11:50:00,107590,146094,113190,32904,44252,0
Conso_Data,2026-02-27T12:00:00,106004,151426,118040,33385,42780,0
Conso_Data,2026-02-27T12:10:00,104662,148983,114168,34815,44935,0
Conso_Data,2026-02-27T12:20:00,107188,155619,117271,38348,43408,0
Conso_Data,2026-02-27T12:30:00,108687,160452,117834,42618,45567,0
Conso_Data,2026-02-27T12:40:00,107292,173468,129744,43724,44177,0
Conso_Data,2026-02-27T12:50:00,113523,164644,120780,43864,47384,0
Conso_Data,2026-02-27T13:00:00,119316,158250,114931,43318,43964,0
Conso_Data,2026-02-27T13:10:00,122556,162185,119004,43180,47540,0
Conso_Data,2026-02-27T13:20:00,119496,158801,115694,43106,46078,0
Conso_Data,2026-02-27T13:30:00,118174,164623,122389,42233,48146,0
Conso_Data,2026-02-27T13:40:00,120357,162817,119757,43060,44026,0
Conso_Data,2026-02-27T13:50:00,117025,163222,119974,43248,48158,0
Conso_Data,2026-02-27T14:00:00,115204,169391,126790,42601,46421,0
Conso_Data,2026-02-27T14:10:00,113788,161559,119377,42182,44005,0
Conso_Data,2026-02-27T14:20:00,113432,160685,117045,43640,47511,0
Conso_Data,2026-02-27T14:30:00,111127,159241,115385,43856,44422,0
Conso_Data,2026-02-27T14:40:00,106128,158029,114476,43552,43447,0
Conso_Data,2026-02-27T14:50:00,103808,155768,115177,40591,42455,0
Conso_Data,2026-02-27T15:00:00,101047,153737,113818,39919,44140,0
Conso_Data,2026-02-27T15:10:00,103028,156883,116254,40629,41488,0
Conso_Data,2026-02-27T15:20:00,99903,154715,113678,41036,40303,0
Conso_Data,2026-02-27T15:30:00,97180,164841,123963,40878,39655,0
Conso_Data,2026-02-27T15:40:00,93660,150310,113332,36978,42659,0
Conso_Data,2026-02-27T15:50:00,94866,141789,108018,33771,42351,0
Conso_Data,2026-02-27T16:00:00,95030,141488,108562,32926,41514,0
Conso_Data,2026-02-27T16:10:00,92905,137716,106290,31426,40161,0
Conso_Data,2026-02-27T16:20:00,88983,135971,106210,29760,40705,0
Conso_Data,2026-02-27T16:30:00,89620,132391,103129,29262,37679,0
Conso_Data,2026-02-27T16:40:00,89075,129420,100024,29395,37762,0
Conso_Data,2026-02-27T16:50:00,84497,136601,107845,28756,41244,0
Conso_Data,2026-02-27T17:00:00,82498,133207,104524,28683,37818,0
Conso_Data,2026-02-27T17:10:00,77464,130112,101065,29047,38852,0
Conso_Data,2026-02-27T17:20:00,79685,129738,101347,28390,38111,0
Conso_Data,2026-02-27T17:30:00,77619,130697,101560,29137,40756,0
Conso_Data,2026-02-27T17:40:00,77310,131541,100870,30671,38035,0
Conso_Data,2026-02-27T17:50:00,75684,128336,97126,31209,37495,0
Conso_Data,2026-02-27T18:00:00,69974,129188,99365,29823,34891,0
Conso_Data,2026-02-27T18:10:00,67703,130104,101129,28975,32213,0
Conso_Data,2026-02-27T18:20:00,68224,130337,101212,29125,30512,0
Conso_Data,2026-02-27T18:30:00,69802,121862,92862,29000,30690,0
Conso_Data,2026-02-27T18:40:00,68467,125142,95208,29934,33665,0
Conso_Data,2026-02-27T18:50:00,69686,122813,94307,28505,30055,0
Conso_Data,2026-02-27T19:00:00,69205,118630,91016,27613,28451,0
Conso_Data,2026-02-27T19:10:00,68027,120103,93371,26731,26657,0
Conso_Data,2026-02-27T19:20:00,67423,120925,92824,28101,30154,0
Conso_Data,2026-02-27T19:30:00,67148,125981,98123,27857,28234,0
Conso_Data,2026-02-27T19:40:00,66976,126258,99131,27127,26316,0
Conso_Data,2026-02-27T19:50:00,65275,116969,90241,26727,26534,0
Conso_Data,2026-02-27T20:00:00,57215,118824,91529,27295,29268,0
Conso_Data,2026-02-27T20:10:00,56917,118357,90445,27911,27490,0
Conso_Data,2026-02-27T20:20:00,56273,120957,93081,27875,26833,0
Conso_Data,2026-02-27T20:30:00,58529,110325,82654,27671,28203,0
Conso_Data,2026-02-27T20:40:00,56955,108630,81857,26773,28112,0
Conso_Data,2026-02-27T20:50:00,54687,109108,81790,27317,26149,0
Conso_Data,2026-02-27T21:00:00,50323,119691,92626,27065,25544,0
Conso_Data,2026-02-27T21:10:00,49593,114669,88155,26513,27887,0
Conso_Data,2026-02-27T21:20:00,44384,111471,84252,27219,27529,0
Conso_Data,2026-02-27T21:30:00,42179,109015,82155,26859,26695,0
Conso_Data,2026-02-27T21:40:00,43066,111905,82884,29021,27518,0
Conso_Data,2026-02-27T21:50:00,42430,111912,82908,29004,23104,0
Conso_Data,2026-02-27T22:00:00,42061,115067,86636,28431,26342,0
Conso_Data,2026-02-27T22:10:00,40549,113587,84967,28619,21308,0
Conso_Data,2026-02-27T22:20:00,40711,108813,81194,27619,22281,0
Conso_Data,2026-02-27T22:30:00,41165,114829,87480,27348,21486,0
Conso_Data,2026-02-27T22:40:00,41249,118707,90541,28166,24465,0
Conso_Data,2026-02-27T22:50:00,40087,112494,84997,27497,22339,0
Conso_Data,2026-02-27T23:00:00,40835,114079,86140,27939,22283,0
Conso_Data,2026-02-27T23:10:00,40525,108342,80668,27674,21795,0
Conso_Data,2026-02-27T23:20:00,39294,108399,80659,27740,22353,0
Conso_Data,2026-02-27T23:30:00,40656,107337,80702,26634,24719,0
Conso_Data,2026-02-27T23:40:00,40285,111228,84404,26824,21421,0
Conso_Data,2026-02-27T23:50:00,40115,109558,83432,26125,22053,0
Conso_Data,2026-02-28T00:00:00,40291,111790,84958,26831,22130,0
Conso_Data,2026-02-28T00:10:00,41187,118544,92145,26398,20965,0
Conso_Data,2026-02-28T00:20:00,39024,108808,82411,26396,21860,0
Conso_Data,2026-02-28T00:30:00,40810,109151,82076,27074,25284,0
Conso_Data,2026-02-28T00:40:00,39846,107629,81350,26279,21143,0
Conso_Data,2026-02-28T00:50:00,40817,108913,82640,26272,20845,0
Conso_Data,2026-02-28T01:00:00,40594,108828,81916,26911,21849,0
Conso_Data,2026-02-28T01:10:00,39509,105866,79572,26293,23094,0
Conso_Data,2026-02-28T01:20:00,40960,109496,82893,26602,23451,0
Conso_Data,2026-02-28T01:30:00,39983,113071,85716,27355,22647,0
Conso_Data,2026-02-28T01:40:00,40797,117474,91231,26243,22376,0
Conso_Data,2026-02-28T01:50:00,38992,111102,84374,26728,22497,0
Conso_Data,2026-02-28T02:00:00,40207,107545,80781,26764,22002,0
Conso_Data,2026-02-28T02:10:00,40320,111048,84666,26382,21962,0
Conso_Data,2026-02-28T02:20:00,40288,106804,80408,26395,26338,0
Conso_Data,2026-02-28T02:30:00,39681,110744,83414,27329,24592,0
Conso_Data,2026-02-28T02:40:00,40758,110296,83436,26860,25313,0
Conso_Data,2026-02-28T02:50:00,41890,107834,81237,26596,24479,0
Conso_Data,2026-02-28T03:00:00,42029,120562,93466,27096,24877,0
Conso_Data,2026-02-28T03:10:00,42835,109042,81894,27147,28340,0
Conso_Data,2026-02-28T03:20:00,42291,107709,81274,26435,30093,0
Conso_Data,2026-02-28T03:30:00,44865,108008,81728,26279,28720,0
Conso_Data,2026-02-28T03:40:00,44314,110770,83747,27023,28224,0
Conso_Data,2026-02-28T03:50:00,47982,111487,85083,26404,28027,0
Conso_Data,2026-02-28T04:00:00,44612,115002,88416,26586,32139,0
Conso_Data,2026-02-28T04:10:00,45233,115531,88564,26966,28724,0
Conso_Data,2026-02-28T04:20:00,45499,126120,99374,26746,28839,0
Conso_Data,2026-02-28T04:30:00,46928,117192,90776,26415,29911,0
Conso_Data,2026-02-28T04:40:00,45523,118257,91422,26835,30041,0
Conso_Data,2026-02-28T04:50:00,47018,116170,89406,26763,31645,0
Conso_Data,2026-02-28T05:00:00,46157,118368,91059,27309,28257,0
Conso_Data,2026-02-28T05:10:00,47327,119195,91040,28155,28577,0
Conso_Data,2026-02-28T05:20:00,46594,119319,91466,27853,28471,0
Conso_Data,2026-02-28T05:30:00,46097,123100,95269,27830,34214,0
Conso_Data,2026-02-28T05:40:00,47840,127733,98618,29114,32081,0
Conso_Data,2026-02-28T05:50:00,50437,122424,92907,29517,31789,0
Conso_Data,2026-02-28T06:00:00,54540,119886,90796,29090,34380,0
Conso_Data,2026-02-28T06:10:00,54120,123079,94148,28930,36569,0
Conso_Data,2026-02-28T06:20:00,55936,119740,89634,30105,34033,0
Conso_Data,2026-02-28T06:30:00,55843,123107,92230,30877,34044,0
Conso_Data,2026-02-28T06:40:00,56335,121197,92136,29060,33181,0
Conso_Data,2026-02-28T06:50:00,58216,123382,95556,27825,35037,0
Conso_Data,2026-02-28T07:00:00,56443,131496,102894,28601,37280,0
Conso_Data,2026-02-28T07:10:00,55486,120501,91877,28623,34018,0
Conso_Data,2026-02-28T07:20:00,56814,121408,93129,28278,34540,0
Conso_Data,2026-02-28T07:30:00,58865,119519,91783,27735,38369,0
Conso_Data,2026-02-28T07:40:00,56767,121949,92828,29121,35314,0
Conso_Data,2026-02-28T07:50:00,57656,122839,94520,28319,37295,0
Conso_Data,2026-02-28T08:00:00,58542,119490,91154,28336,34631,0
Conso_Data,2026-02-28T08:10:00,58427,120181,92074,28107,33588,0
Conso_Data,2026-02-28T08:20:00,56231,122175,93735,28439,33452,0
Conso_Data,2026-02-28T08:30:00,57530,127631,99694,27937,35734,0
Conso_Data,2026-02-28T08:40:00,55920,120410,92362,28047,33580,0
Conso_Data,2026-02-28T08:50:00,57095,122175,93385,28789,34530,0
Conso_Data,2026-02-28T09:00:00,57281,125215,96280,28935,33960,0
Conso_Data,2026-02-28T09:10:00,59523,118478,90343,28135,37661,0
Conso_Data,2026-02-28T09:20:00,58557,123862,95273,28589,34435,0
Conso_Data,2026-02-28T09:30:00,58146,119702,90757,28944,34238,0
Conso_Data,2026-02-28T09:40:00,55260,121553,93338,28215,33092,0
Conso_Data,2026-02-28T09:50:00,56639,128774,100041,28733,36387,0
Conso_Data,2026-02-28T10:00:00,56790,121428,92848,28580,35291,0
Conso_Data,2026-02-28T10:10:00,58218,120085,91216,28868,33878,0
Conso_Data,2026-02-28T10:20:00,57671,121190,93126,28063,35240,0
Conso_Data,2026-02-28T10:30:00,58586,121744,93920,27823,41049,0
Conso_Data,2026-02-28T10:40:00,56986,121820,94016,27803,35247,0
Conso_Data,2026-02-28T10:50:00,57899,123447,94308,29139,34616,0
Conso_Data,2026-02-28T11:00:00,59459,119616,91645,27970,34651,0
Conso_Data,2026-02-28T11:10:00,57603,125387,97116,28271,38750,0
Conso_Data,2026-02-28T11:20:00,58112,126135,98289,27845,35341,0
Conso_Data,2026-02-28T11:30:00,57548,119624,92246,27377,34061,0
Conso_Data,2026-02-28T11:40:00,56259,120536,92862,27673,34080,0
Conso_Data,2026-02-28T11:50:00,58924,120359,92151,28207,37190,0
Conso_Data,2026-02-28T12:00:00,55636,119995,91671,28323,31122,0
Conso_Data,2026-02-28T12:10:00,54138,119464,91800,27664,31526,0
Conso_Data,2026-02-28T12:20:00,55987,118737,90471,28265,30169,0
Conso_Data,2026-02-28T12:30:00,54399,116373,89533,26840,33354,0
Conso_Data,2026-02-28T12:40:00,54162,120355,92924,27431,28689,0
Conso_Data,2026-02-28T12:50:00,54970,124516,97494,27021,27279,0
Conso_Data,2026-02-28T13:00:00,52883,116531,89819,26711,26795,0
Conso_Data,2026-02-28T13:10:00,51860,114038,87577,26460,31475,0
Conso_Data,2026-02-28T13:20:00,51901,115069,88066,27002,23184,0
Conso_Data,2026-02-28T13:30:00,52169,115496,88933,26563,23430,0
Conso_Data,2026-02-28T13:40:00,52947,115345,89022,26322,24944,0
Conso_Data,2026-02-28T13:50:00,52431,116572,89987,26584,26120,0
Conso_Data,2026-02-28T14:00:00,51374,107592,81163,26428,23186,0
Conso_Data,2026-02-28T14:10:00,51197,111783,85626,26156,22943,0
Conso_Data,2026-02-28T14:20:00,51961,113822,87478,26344,23522,0
Conso_Data,2026-02-28T14:30:00,51658,108339,81757,26582,22967,0
Conso_Data,2026-02-28T14:40:00,52042,109398,81802,27595,26416,0
Conso_Data,2026-02-28T14:50:00,53430,107852,81311,26540,23587,0
Conso_Data,2026-02-28T15:00:00,51493,106436,80561,25874,22839,0
Conso_Data,2026-02-28T15:10:00,49328,107354,80828,26525,23005,0
Conso_Data,2026-02-28T15:20:00,46454,108116,81370,26745,26906,0
Conso_Data,2026-02-28T15:30:00,49984,106793,80597,26196,23005,0
Conso_Data,2026-02-28T15:40:00,51514,115779,89655,26123,23409,0
Conso_Data,2026-02-28T15:50:00,50962,111362,84767,26595,23367,0
Conso_Data,2026-02-28T16:00:00,52275,106971,80336,26635,23867,0
Conso_Data,2026-02-28T16:10:00,55428,108004,81671,26333,26571,0
Conso_Data,2026-02-28T16:20:00,54484,106592,80854,25738,23125,0
Conso_Data,2026-02-28T16:30:00,55333,108629,81884,26744,23548,0
Conso_Data,2026-02-28T16:40:00,53589,108374,81671,26702,24053,0
Conso_Data,2026-02-28T16:50:00,53703,106938,80694,26244,26259,0
Conso_Data,2026-02-28T17:00:00,53538,109280,82949,26331,23290,0
Conso_Data,2026-02-28T17:10:00,51518,118318,91240,27078,23121,0
Conso_Data,2026-02-28T17:20:00,48908,112350,85705,26645,24425,0
Conso_Data,2026-02-28T17:30:00,48951,107744,81509,26234,26301,0
Conso_Data,2026-02-28T17:40:00,52612,107721,81215,26506,23619,0
Conso_Data,2026-02-28T17:50:00,50801,107497,80765,26732,22857,0
Conso_Data,2026-02-28T18:00:00,47120,108083,81271,26811,21863,0
Conso_Data,2026-02-28T18:10:00,44887,107432,81570,25862,22757,0
Conso_Data,2026-02-28T18:20:00,46544,106004,80187,25817,25722,0
Conso_Data,2026-02-28T18:30:00,44389,116520,89929,26590,21886,0
Conso_Data,2026-02-28T18:40:00,45172,112460,86487,25973,22338,0
Conso_Data,2026-02-28T18:50:00,43465,105579,79427,26152,22824,0
Conso_Data,2026-02-28T19:00:00,44073,107204,81501,25702,26215,0
Conso_Data,2026-02-28T19:10:00,43405,105797,79704,26092,22759,0
Conso_Data,2026-02-28T19:20:00,44558,108001,81747,26253,21789,0
Conso_Data,2026-02-28T19:30:00,44066,106557,80241,26315,22730,0
Conso_Data,2026-02-28T19:40:00,43121,108259,81789,26470,24742,0
Conso_Data,2026-02-28T19:50:00,43709,108557,81923,26634,22906,0
Conso_Data,2026-02-28T20:00:00,42286,118431,92282,26149,22431,0
Conso_Data,2026-02-28T20:10:00,41603,111684,85763,25920,21806,0
Conso_Data,2026-02-28T20:20:00,43456,106370,80545,25824,22469,0
Conso_Data,2026-02-28T20:30:00,42248,107623,80519,27103,24660,0
Conso_Data,2026-02-28T20:40:00,41830,107874,81683,26190,21791,0
Conso_Data,2026-02-28T20:50:00,41944,107297,81214,26082,22234,0
Conso_Data,2026-02-28T21:00:00,41633,106852,81164,25688,22113,0
Conso_Data,2026-02-28T21:10:00,43004,106952,80561,26390,22125,0
Conso_Data,2026-02-28T21:20:00,42439,107932,81755,26176,26150,0
Conso_Data,2026-02-28T21:30:00,41536,115380,89159,26220,21936,0
Conso_Data,2026-02-28T21:40:00,39169,112416,85851,26565,22516,0
Conso_Data,2026-02-28T21:50:00,40330,107650,81393,26257,21863,0
Conso_Data,2026-02-28T22:00:00,40737,107514,81187,26327,23616,0
Conso_Data,2026-02-28T22:10:00,40550,107679,81502,26177,25406,0
Conso_Data,2026-02-28T22:20:00,39844,107804,80956,26847,21661,0
Conso_Data,2026-02-28T22:30:00,40505,107338,81530,25807,22596,0
Conso_Data,2026-02-28T22:40:00,40878,104759,78900,25858,21937,0
Conso_Data,2026-02-28T22:50:00,40925,112986,86374,26612,22657,0
Conso_Data,2026-02-28T23:00:00,40309,112754,86304,26450,23707,0
Conso_Data,2026-02-28T23:10:00,40323,108393,82276,26117,21379,0
Conso_Data,2026-02-28T23:20:00,40211,105449,79540,25909,22026,0
Conso_Data,2026-02-28T23:30:00,40452,106443,80134,26308,22372,0
Conso_Data,2026-02-28T23:40:00,39881,108349,81686,26662,21624,0
Conso_Data,2026-02-28T23:50:00,39362,108294,81988,26306,24225,0
Conso_Data,2026-03-01T00:00:00,39596,110184,83963,26221,22310,0
Conso_Data,2026-03-01T00:10:00,41521,110346,84570,25776,22091,0
Conso_Data,2026-03-01T00:20:00,39152,116675,89819,26856,22075,0
Conso_Data,2026-03-01T00:30:00,40061,107345,81464,25880,22002,0
Conso_Data,2026-03-01T00:40:00,40401,108006,81589,26416,25328,0
Conso_Data,2026-03-01T00:50:00,40442,108076,82019,26057,23162,0
Conso_Data,2026-03-01T01:00:00,40461,107425,80703,26721,21615,0
Conso_Data,2026-03-01T01:10:00,39164,108156,82073,26083,22534,0
Conso_Data,2026-03-01T01:20:00,41042,106587,80299,26288,21605,0
Conso_Data,2026-03-01T01:30:00,41343,111367,85427,25939,25622,0
Conso_Data,2026-03-01T01:40:00,39402,114202,87292,26910,22283,0
Conso_Data,2026-03-01T01:50:00,39868,107873,81654,26218,21713,0
Conso_Data,2026-03-01T02:00:00,42565,109685,83488,26197,21931,0
Conso_Data,2026-03-01T02:10:00,41464,108081,82229,25851,21892,0
Conso_Data,2026-03-01T02:20:00,39998,110250,82962,27287,25115,0
Conso_Data,2026-03-01T02:30:00,39455,107291,81299,25992,22706,0
Conso_Data,2026-03-01T02:40:00,39308,109926,83719,26207,22073,0
Conso_Data,2026-03-01T02:50:00,41936,107266,81427,25839,21631,0
Conso_Data,2026-03-01T03:00:00,40060,112900,86632,26268,22467,0
Conso_Data,2026-03-01T03:10:00,39469,116051,89557,26493,24653,0
Conso_Data,2026-03-01T03:20:00,39286,107009,81062,25947,22810,0
Conso_Data,2026-03-01T03:30:00,40079,108496,82309,26186,22688,0
Conso_Data,2026-03-01T03:40:00,41051,105932,79406,26526,22827,0
Conso_Data,2026-03-01T03:50:00,39532,108582,81646,26936,21933,0
Conso_Data,2026-03-01T04:00:00,40200,106496,80579,25917,23274,0
Conso_Data,2026-03-01T04:10:00,40559,109688,82992,26696,24813,0
Conso_Data,2026-03-01T04:20:00,41358,111973,85339,26634,21756,0
Conso_Data,2026-03-01T04:30:00,40903,111688,85729,25958,22157,0
Conso_Data,2026-03-01T04:40:00,39309,107464,81469,25995,22576,0
Conso_Data,2026-03-01T04:50:00,40015,106818,80388,26430,26651,0
Conso_Data,2026-03-01T05:00:00,40817,108458,82065,26392,22851,0
Conso_Data,2026-03-01T05:10:00,39759,108056,81789,26267,22695,0
Conso_Data,2026-03-01T05:20:00,40437,109147,82922,26224,21800,0
Conso_Data,2026-03-01T05:30:00,38764,107244,81295,25949,22609,0
Conso_Data,2026-03-01T05:40:00,40995,113309,86861,26448,24469,0
Conso_Data,2026-03-01T05:50:00,41268,116313,89909,26403,22069,0
Conso_Data,2026-03-01T06:00:00,39658,106684,80392,26292,22769,0
Conso_Data,2026-03-01T06:10:00,41886,108434,81885,26548,22173,0
Conso_Data,2026-03-01T06:20:00,42474,106169,80005,26163,22099,0
Conso_Data,2026-03-01T06:30:00,39860,108778,82520,26257,22032,0
Conso_Data,2026-03-01T06:40:00,39193,106810,80528,26281,24546,0
Conso_Data,2026-03-01T06:50:00,39879,110391,83542,26849,22008,0
Conso_Data,2026-03-01T07:00:00,41062,107073,81164,25909,22595,0
Conso_Data,2026-03-01T07:10:00,42214,117007,91143,25864,22969,0
Conso_Data,2026-03-01T07:20:00,39795,110688,84090,26598,22296,0
Conso_Data,2026-03-01T07:30:00,40896,107533,79984,27549,25578,0
Conso_Data,2026-03-01T07:40:00,41051,107387,81238,26149,21588,0
Conso_Data,2026-03-01T07:50:00,42306,107093,81161,25932,21345,0
Conso_Data,2026-03-01T08:00:00,39620,108853,83027,25825,22662,0
Conso_Data,2026-03-01T08:10:00,39197,109190,81364,27825,22530,0
Conso_Data,2026-03-01T08:20:00,38219,106318,80111,26206,26366,0
Conso_Data,2026-03-01T08:30:00,39817,116235,90520,25715,22140,0
Conso_Data,2026-03-01T08:40:00,37405,111783,85912,25870,22844,0
Conso_Data,2026-03-01T08:50:00,38510,109612,83025,26587,22716,0
Conso_Data,2026-03-01T09:00:00,36943,106772,80438,26334,22098,0
Conso_Data,2026-03-01T09:10:00,38857,109501,83702,25799,24809,0
Conso_Data,2026-03-01T09:20:00,36813,107576,81490,26086,22674,0
Conso_Data,2026-03-01T09:30:00,37431,108242,82518,25724,22703,0
Conso_Data,2026-03-01T09:40:00,36340,116122,90041,26080,22732,0
Conso_Data,2026-03-01T09:50:00,36551,112860,86344,26515,22487,0
Conso_Data,2026-03-01T10:00:00,37887,108680,82432,26248,21821,0
Conso_Data,2026-03-01T10:10:00,35267,107587,80524,27062,24541,0
Conso_Data,2026-03-01T10:20:00,34747,106448,80457,25990,22994,0
Conso_Data,2026-03-01T10:30:00,32284,107014,80655,26359,22122,0
Conso_Data,2026-03-01T10:40:00,37163,107700,80933,26766,21261,0
Conso_Data,2026-03-01T10:50:00,37826,115408,89285,26122,23215,0
Conso_Data,2026-03-01T11:00:00,38292,110097,83862,26234,22582,0
Conso_Data,2026-03-01T11:10:00,36232,109040,83143,25897,25435,0
Conso_Data,2026-03-01T11:20:00,38869,108269,82130,26139,23374,0
Conso_Data,2026-03-01T11:30:00,36229,109206,83061,26144,21847,0
Conso_Data,2026-03-01T11:40:00,36008,108001,82034,25967,21802,0
Conso_Data,2026-03-01T11:50:00,34830,109464,82805,26659,25709,0
Conso_Data,2026-03-01T12:00:00,36558,117740,90896,26844,22187,0
Conso_Data,2026-03-01T12:10:00,36945,111668,85436,26232,22283,0
Conso_Data,2026-03-01T12:20:00,36684,108044,82366,25678,21933,0
Conso_Data,2026-03-01T12:30:00,36484,106294,80392,25902,26561,0
Conso_Data,2026-03-01T12:40:00,37993,108807,82219,26587,22891,0
Conso_Data,2026-03-01T12:50:00,37423,106395,80081,26313,21651,0
Conso_Data,2026-03-01T13:00:00,37677,108652,82690,25961,22310,0
Conso_Data,2026-03-01T13:10:00,36046,108630,82383,26247,22531,0
Conso_Data,2026-03-01T13:20:00,35521,111470,85603,25867,22080,0
Conso_Data,2026-03-01T13:30:00,39056,117778,91462,26316,25169,0
Conso_Data,2026-03-01T13:40:00,37312,107318,81583,25734,22103,0
Conso_Data,2026-03-01T13:50:00,36449,111097,84392,26705,22239,0
Conso_Data,2026-03-01T14:00:00,36740,106208,80090,26118,22951,0
Conso_Data,2026-03-01T14:10:00,38148,106830,80659,26171,25038,0
Conso_Data,2026-03-01T14:20:00,36712,106641,80422,26218,23583,0
Conso_Data,2026-03-01T14:30:00,37120,107319,80574,26745,22423,0
Conso_Data,2026-03-01T14:40:00,36687,107718,81708,26009,23041,0
Conso_Data,2026-03-01T14:50:00,38699,113444,87476,25967,22110,0
Conso_Data,2026-03-01T15:00:00,36630,115571,89016,26555,23822,0
Conso_Data,2026-03-01T15:10:00,40018,107624,81544,26079,25168,0
Conso_Data,2026-03-01T15:20:00,38547,108839,82675,26163,22559,0
Conso_Data,2026-03-01T15:30:00,39229,108034,82231,25803,22073,0
Conso_Data,2026-03-01T15:40:00,38927,108258,81773,26485,22191,0
Conso_Data,2026-03-01T15:50:00,38063,110577,83409,27167,24553,0
Conso_Data,2026-03-01T16:00:00,38356,106864,80560,26304,22573,0
Conso_Data,2026-03-01T16:10:00,40077,107203,80887,26315,22275,0
Conso_Data,2026-03-01T16:20:00,39579,111284,84713,26571,22540,0
Conso_Data,2026-03-01T16:30:00,40482,116516,90424,26092,22759,0
Conso_Data,2026-03-01T16:40:00,39771,107545,81505,26039,23010,0
Conso_Data,2026-03-01T16:50:00,39391,107193,81259,25933,24019,0
Conso_Data,2026-03-01T17:00:00,42102,108243,81630,26613,21986,0
Conso_Data,2026-03-01T17:10:00,39475,107363,81205,26158,23277,0
Conso_Data,2026-03-01T17:20:00,38503,106888,80737,26151,21893,0
Conso_Data,2026-03-01T17:30:00,40194,109260,83307,25953,25454,0
Conso_Data,2026-03-01T17:40:00,39803,107184,81405,25778,23165,0
Conso_Data,2026-03-01T17:50:00,39030,115552,89336,26215,22104,0
Conso_Data,2026-03-01T18:00:00,39289,113132,87004,26127,22526,0
Conso_Data,2026-03-01T18:10:00,39815,108622,81642,26980,22135,0
